L. F. Schneemeyer,R. M. Fleming,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,T. P. Orlando,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. Di Leo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,A. S. Cooper,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,B. Zhou,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,D. H. Rapkine,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,B. Batlogg,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,S. A. Sunshine,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,C. H. Chen,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,C. C. Huang,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. F. Bell,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,T. T. M. Palstra,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,A. Dulić,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. B. Van Dover,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,Joseph Orenstein,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,K. A. Delin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,M. Gurvitch,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,"W. W. Warren, Jr.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,T. Timusk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,S. H. Glarum,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. J. Cava,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,A. T. Fiory,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. R. Ruel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. H. Crepeau,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,S. L. Cooper,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,L. F. Mattheiss,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,S. Foner,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,R. C. Dynes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,F. de la Cruz,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,G. A. Thomas,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,J. V. Waszczak,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,A. M. Cucolo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,"E. J. McNiff, Jr.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,P. L. Gammel,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,S. Martin,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,D. J. Bishop,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,E. Rodriguez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,A. J. Millis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,S-W. Cheong,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,P. Romano,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,W. A. Sunder,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
L. F. Schneemeyer,"J. M. Valles, Jr.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
